user_name,user_id,web,sex,time,play_time,score,comment,phone,huanle,dianzan,dianxia
沐秋,13124503,https://www.taptap.com/user/13124503,female,2017-11-07 08:45:24,1小时50分钟,5,和第一部唯一不同的就是剧情了。母亲与孩子，很写实啊。刚开始是孩子跟随着母亲，是引导。后来孩子站在了母亲面前，是成长。然后孩子离开了母亲，是放飞。每一关结束后的几何画图真的不禁让人感叹数学之美！咳咳虽然我是个数学黑洞。游戏值得五星好评，17.1元很实惠了。虽然是双人的，感觉也并不是很难。,vivo Xplay 6,1,2,
💎♠临风◆悦夜♠,2859510,https://www.taptap.com/user/2859510,gender-empty,2017-11-16 22:03:15,6分钟,5,会出纪念碑谷3吗？希望便宜点~加油！,OPPO R7,,,
欧阳,8173467,https://www.taptap.com/user/8173467,gender-empty,2017-11-09 14:36:04,,4,可能是第一部都玩过很多次的原因，所以第二部玩的都不会有太大难度。如果说第一部是关于孩子冒险道路上的探险精神和自我救赎，第二部则是更贴切现实的关于母亲和孩子之间的离愁别绪，真的非常贴切！剧情没有像第一部那么虚无缥缈却更能够使人感动，两个人的操作模式会令人有更多的新鲜感，但是难度不够又会使你通关后有意犹未尽的感觉。画面还是如之前一般无懈可击，剧情也是一样的不落俗套。第2部带来的更多的是成长成人道路上的感动，即便自己没有孩子或者你还只是没有到达那个年龄的孩子，也会感受到从一个母亲的内心折射出的感动！,小米5S,1,1,
手机用户12855091,12855091,https://www.taptap.com/user/12855091,gender-empty,2017-11-16 13:37:38,1小时32分钟,5,比纪念碑谷简单太多了。18RMB就玩了1小时左右😭,华为荣耀8,,1,
泥巴嫩,8590862,https://www.taptap.com/user/8590862,gender-empty,2017-11-10 20:47:28,,5,虽然2的难度下降了，但是其中还是有很多新鲜的地方，比如随阳光生长的树，二人通关的设计......并且2的故事情节更加流畅，讲述了母亲对孩子的教育，孩子从依赖母亲到独立自我，并且孩子的身形也在不断成长，自我感觉玩纪念碑谷本就不是为了闯关，而是欣赏一部电影，一幅画，一曲音乐一段感情,OPPO R9sk,,,
牧星者,15776944,https://www.taptap.com/user/15776944,gender-empty,2017-11-09 20:46:31,,5,也许是因为玩过了好多次一代，所以对二代的期望度太高了，以至于感觉没那么惊艳了……不过各方面来说都还是很喜欢的！有一关树可以变大变小真是很意外了www还有踩到图腾的眼睛的话它会闭起来，超萌！难度总体来讲不大，有一些地方突然就卡住了，但自己来回转一转也很快就能看出来，通关后自己画图也是很神奇的操作了。剧情嘛，因为是有关亲情和成长的，温馨里带着一点点小酸涩，不像一代的乌鸦公主和图腾那么直观的震撼，但看着也是让人百感交集【上了年纪的叹息。总之是很喜欢啦！就是18块只有这么一点点关卡很不满足x,华为P9,,,
白夜¢无霜,4890294,https://www.taptap.com/user/4890294,male,2017-11-10 20:46:31,,5,游戏依然很赞，依然延续了上一作的所有优点同样缺点也一样延续了过来…短，实在是短…剧情一知半解，虽然游戏性要超出剧情更多，但如果想做剧情就好好做，不要搞得让人浮想联翩（不过这一作的剧情会相对清晰一点）而优点自然如上一作一样，游戏性十足，脑力游戏爱好者的毒品级游戏（然而解毒的速度太快了）总结就是：短小精悍，1块1关，爱玩不玩，反正我买了,vivo X9Plus,,,
仙姑酱,15803508,https://www.taptap.com/user/15803508,female,2017-11-10 13:04:55,,4,剧情和感情丰富了很多。但是过关套路差不多。倒不如说1给人的感觉更加惊艳。但是这不代表2不好。各有所长吧。玩通之后只想说一句：easy to pass。hhh想不想入手就看各人是相对于对故事的追求还是对关卡的挑战欲望了。个人感觉文本无2。台词依旧经典。,vivo X9,,1,
白芷同志:),406647,https://www.taptap.com/user/406647,gender-empty,2017-11-10 19:34:23,,4,【仅属于个人见解，求同存异】给四星不是因为游戏体验吧。总觉得 好好的游戏一过腾讯手，盈利性质就变得很重（虽然1也要收钱）不过游戏的音效，美工，完全可以给满分的！各位dalao，带我看看第二关后的世界吧！不说了，氪金去,华为荣耀V8,,,
锦夏平生,5071434,https://www.taptap.com/user/5071434,gender-empty,2017-11-09 19:10:27,,5,画风一样的赞！！不过翻译版本………有点嫌弃………毕竟青春疼痛的文本什么的，我看得有点腻…………不过我超喜欢花纹还是图腾可以变这一点。不过关卡太简单了，还比1贵，怀疑翻译费占了不少┐(´-｀)┌不过，我更喜欢1的朽木枯骨。1的文字给人的感觉是，很神秘很神圣。2的文字……………青春疼痛，为赋新词强说愁？大概是这种感觉( ＿ ＿)ノ｜壁不知道你们有没有注意关卡主页面的暗纹你碰它它会变成金色，超棒。感觉2没有1给人一种惊艳感，可能是因为玩过1的缘故，但是2的画风超赞，沉迷截图无法自拔。,华为 荣耀畅玩5C,,,
today~hold tigh,12004287,https://www.taptap.com/user/12004287,male,2017-11-09 18:58:35,,4,第一部堪称完美，让第二部承载了太多的期待，导致它实际出来的时候却让人感到有些失望。花了一个小时左右通关了，首先剧情还是一如既往很棒，甚至比第一部更加有深度。然而，相比第一部而言，在玩法上并没有太多的改变，甚至难度远不如第一部，部分章节有偷工减料之嫌。撇开第一部来讲还是一款不错的游戏，但是作为玩家不可能将两部作品分而论之，这次制作商可以说某种程度上辜负了玩家。希望后续可以像第一部一样再出点新的资料片完善游戏体验。价格来说比第一部要贵，我愿意为自己期待已久的游戏花钱，但这次多多少少让我觉得这钱花的并不是物有所值。综合上面说的，我觉得给它四星最为稳妥。第一部我是强烈推荐大家买来玩玩的，至于这一部建议大家体验了免费的几关以后在理智地做出决定～,华为P9,,,
許ツ你i世承諾涵,8826048,https://www.taptap.com/user/8826048,gender-empty,2017-11-10 18:54:32,,4,我是玩过纪念碑谷1的老玩家（现在的纪念碑谷1成了什么样子我也不清楚），纪念碑谷2出了没时间玩，所以隔了一段时间才来玩。还没开始就要花钱买关卡，一款休闲游戏要先充钱才能正式开始玩（果断放弃）。本人不是特别喜欢 腾讯。,,,,
陨落-尼德霍格,14312645,https://www.taptap.com/user/14312645,gender-empty,2017-11-10 16:49:52,,5,游戏不错，具体好在哪里我就不说了（很多评论说过了）。不过作为一个曾经一天通关老版本的玩家来说，这个第二部太简单了，感觉完全没有难度，都没有挑战性了。希望能选择难度，老司机可以挑战困难的。最后五星好评，游戏不错，新手值得尝试，老玩家就不用说了，都等了好久了……,华为畅享5,,,
丿Dear灬落日,4715064,https://www.taptap.com/user/4715064,gender-empty,2017-11-10 16:39:52,,4,说真的有点小失望，关卡太少是硬伤，内容过得很快，而且难度不大，完全没有玩一时候想尽办法找路终得报的兴奋。基本每步路都给了十足的铺垫，很容易找到。当然，也有一些新的东西，而且过关之后的画图真的很喜欢，超美，要是能把内容再充实点就更好lw。,三星 Galaxy  S8,,,
多生事端、无过错,15585569,https://www.taptap.com/user/15585569,gender-empty,2017-11-08 15:22:02,,4,不给五星。玩了1后玩2会发现2过于简单，同一个章目下的大致思维都是一样的，没有特解烧脑的错综复杂。我买这个游戏是因为它的代入感和思考方式，但是1做到了，有的时候1会让我思考一会，发现原来可以用这种方法，为自己感到一丝骄傲，而2被我一小时多一点点时间通关了，没特别出彩，而且是不是章节明显没1做的内容多，也没有像是艾达的梦等额外篇章。18块钱虽说支持游戏，但是明显感觉到，2不尽人意。 内容挺水的，但是没广告也就这样吧。更新下 ，刚发现，1和2的占内存量差不多，而1却有了艾达的梦和被遗忘的海岸两个额外章，那2又是如此的急促，那么问题来了，是哪一块内容导致2的内存与1相同？再更新 谷歌的价格是4.99刀，看样子没打折的，你们不肯把钱给tx的，去淘宝买个礼品卡充值，挂个美国网络工具，冲进去在谷歌下。我淘宝上翻了下10刀65r左右，也符合汇率了。再更新。TapTap要我评论的时候做一份试卷，有一题是“不能无脑5星或1星” 对于那些因为要收费而打1星的我点了举报，但是，自己明知游戏差强人意，却依旧打了5星，情怀游戏么。你这么打分导致碑谷的后续做出一如既往的风格，好游戏不会被差评打败，但是却也会毁在无脑好评上！11.08更新    许多人说比剧情。一代讲的的自我赎罪，二代讲的亲情。自我赎罪跟亲情带给人的感觉从本质上就不一样，所能触发的共鸣就相差甚远，这就是2能赢在剧情上的原因。而如果碑谷2只有剧情能取胜，那18块钱一张电影票不错，能看1个小时的电影差不多就值18块。,vivo X7,,25,3
天狗Vincent,14368342,https://www.taptap.com/user/14368342,male,2017-11-10 16:13:15,,5,关于爱，成长，与责任一如既往的唯美。蹦蹦跳的小红帽好可爱，一步步看到她成长为婷婷少女的那一刻差点没感动地哭出来(இωஇ )。过关的脑洞一如既往的神奇喔~。嘛！竟然可以自己画神圣几何（画符）！太炫酷了！≧▽≦能抽出ssr嘛/滑稽,红米Note 4X,,,
肖,10450959,https://www.taptap.com/user/10450959,gender-empty,2017-11-07 01:19:09,1小时19分钟,5,刚通关果然是传承或者说成长一开始父母带孩子，之后孩子带领父母，孩子独立，担当一面分别行走ps:这样看孩子带父母那节怪怪的，不过可以理解为叛逆吧从母亲的回忆来看，她们时代都是这样一辈带一辈得进行着这种传承,小米MIX,,2,
pathet,3467385,https://www.taptap.com/user/3467385,female,2017-11-09 15:13:31,,5,时隔快1年把 想着第一次同学推荐这种小清新游戏本以为这种风格不适合我没想到玩了进去 当初ios出2的时候期盼了好久终于是出了前几关和1很像就是颜色变了把没记错的话一开始还有点小失望，付费之后的几关几乎是一口气下来的，整体关卡上和1相比有提高啊一关平均下来4.5个场景，也有不同色调，玩完妈妈的部分之后也有孩子单独旅行，印象比较深的是果园那关，根据光线调植物生长这个创意我还是很喜欢的有几关场景还是略少啊可能是为了剧情准备的把，但是总体还是不错的，希望多出新的关卡把也希望稍微提一下难度,vivo X5SL,,,
